,id,team,weight,height,jersey,year,position,name,school,color,alt_color,logos
220,4911929,James Madison,207.0,72.0,14.0,2.0,QB,Alonza Barnett III,James Madison,#450084,#b5a068,"['http://a.espncdn.com/i/teamlogos/ncaa/500/256.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/256.png']"
221,4685494,James Madison,199.0,70.0,6.0,2.0,RB,George Pettaway,James Madison,#450084,#b5a068,"['http://a.espncdn.com/i/teamlogos/ncaa/500/256.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/256.png']"
222,4569001,James Madison,181.0,70.0,1.0,4.0,WR,Cam Ross,James Madison,#450084,#b5a068,"['http://a.espncdn.com/i/teamlogos/ncaa/500/256.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/256.png']"
223,4608450,James Madison,235.0,75.0,17.0,4.0,TE,Taylor Thompson,James Madison,#450084,#b5a068,"['http://a.espncdn.com/i/teamlogos/ncaa/500/256.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/256.png']"
224,4685066,James Madison,197.0,73.0,16.0,3.0,PK,Noe Ruelas,James Madison,#450084,#b5a068,"['http://a.espncdn.com/i/teamlogos/ncaa/500/256.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/256.png']"
225,5084180,Vanderbilt,200.0,72.0,2.0,4.0,QB,Diego Pavia,Vanderbilt,#866d4b,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/238.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/238.png']"
226,5030333,Vanderbilt,199.0,69.0,28.0,2.0,RB,Sedrick Alexander,Vanderbilt,#866d4b,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/238.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/238.png']"
227,5078165,Vanderbilt,172.0,71.0,-1.0,2.0,WR,Junior Sherrill,Vanderbilt,#866d4b,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/238.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/238.png']"
228,4431574,Vanderbilt,225.0,76.0,9.0,4.0,TE,Eli Stowers,Vanderbilt,#866d4b,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/238.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/238.png']"
229,5087247,Vanderbilt,156.0,73.0,88.0,2.0,PK,Brock Taylor,Vanderbilt,#866d4b,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/238.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/238.png']"
230,4592532,Maryland,219.0,76.0,9.0,3.0,QB,Billy Edwards Jr.,Maryland,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']"
231,4688835,Maryland,208.0,72.0,24.0,3.0,RB,Roman Hemby,Maryland,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']"
232,4565185,Maryland,181.0,74.0,10.0,4.0,WR,Tai Felton,Maryland,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']"
233,4922996,Maryland,226.0,74.0,-1.0,2.0,TE,Dylan Wade,Maryland,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']"
234,4875108,Maryland,205.0,73.0,91.0,3.0,PK,Jack Howes,Maryland,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']"
235,4801717,Arizona,194.0,70.0,11.0,2.0,QB,Noah Fifita,Arizona,#0c234b,#ab0520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/12.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png']"
236,4694583,Arizona,210.0,70.0,7.0,4.0,RB,Quali Conley,Arizona,#0c234b,#ab0520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/12.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png']"
237,4685472,Arizona,210.0,77.0,4.0,3.0,WR,Tetairoa McMillan,Arizona,#0c234b,#ab0520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/12.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png']"
238,4685289,Arizona,245.0,78.0,88.0,3.0,TE,Keyan Burnett,Arizona,#0c234b,#ab0520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/12.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png']"
239,5147689,Arizona,190.0,75.0,19.0,1.0,PK,Michael Salgado-Medina,Arizona,#0c234b,#ab0520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/12.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png']"
240,4833597,Colorado State,205.0,75.0,16.0,2.0,QB,Brayden Fowler-Nicolosi,Colorado State,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']"
241,4432431,Colorado State,210.0,71.0,25.0,4.0,RB,Avery Morrow,Colorado State,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']"
242,5120454,Colorado State,170.0,73.0,2.0,2.0,WR,Caleb Goodie,Colorado State,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']"
243,5151382,Colorado State,235.0,79.0,10.0,4.0,TE,Vince Brown II,Colorado State,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']"
244,5082263,Colorado State,205.0,75.0,83.0,2.0,PK,Bryan Hansen,Colorado State,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']"
245,4429847,West Virginia,201.0,71.0,6.0,4.0,QB,Garrett Greene,West Virginia,#002855,#eaaa00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/277.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/277.png']"
246,4911971,West Virginia,195.0,67.0,1.0,2.0,RB,Jahiem White,West Virginia,#002855,#eaaa00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/277.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/277.png']"
247,5100582,West Virginia,198.0,73.0,3.0,2.0,WR,Hudson Clement,West Virginia,#002855,#eaaa00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/277.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/277.png']"
248,4433921,West Virginia,255.0,79.0,87.0,4.0,TE,Kole Taylor,West Virginia,#002855,#eaaa00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/277.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/277.png']"
249,4568415,West Virginia,185.0,69.0,22.0,4.0,PK,Michael Hayes II,West Virginia,#002855,#eaaa00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/277.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/277.png']"
250,4429068,UCLA,210.0,75.0,4.0,4.0,QB,Ethan Garbers,UCLA,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']"
251,5086027,UCLA,215.0,74.0,25.0,3.0,RB,TJ Harden,UCLA,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']"
252,4431234,UCLA,185.0,71.0,17.0,4.0,WR,Logan Loya,UCLA,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']"
253,4432731,UCLA,263.0,78.0,88.0,4.0,TE,Moliki Matavao,UCLA,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']"
254,5161141,UCLA,175.0,73.0,94.0,2.0,PK,Mateen Bhaghani,UCLA,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']"
255,4426444,Bowling Green,225.0,75.0,7.0,4.0,QB,Connor Bazelak,Bowling Green,#2b1000,#492000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/189.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/189.png']"
256,4565318,Bowling Green,220.0,69.0,4.0,3.0,RB,Terion Stewart,Bowling Green,#2b1000,#492000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/189.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/189.png']"
257,5085830,Bowling Green,175.0,69.0,16.0,3.0,WR,Rahkeem Smith,Bowling Green,#2b1000,#492000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/189.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/189.png']"
258,5083076,Bowling Green,230.0,76.0,-1.0,3.0,TE,Harold Fannin Jr.,Bowling Green,#2b1000,#492000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/189.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/189.png']"
259,4880385,Bowling Green,190.0,75.0,46.0,3.0,PK,Zach Long,Bowling Green,#2b1000,#492000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/189.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/189.png']"
260,4709977,Hawai'i,220.0,75.0,13.0,4.0,QB,Brayden Schager,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']"
261,4912240,Hawai'i,175.0,67.0,2.0,2.0,RB,Tylan Hines,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']"
262,5092477,Hawai'i,195.0,74.0,3.0,3.0,WR,Nick Cenacle,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']"
263,4869316,Hawai'i,230.0,74.0,85.0,2.0,TE,Oakie Salave'a,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']"
264,5158921,Hawai'i,205.0,74.0,17.0,3.0,PK,Kansei Matsuzawa,Hawai'i,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']"
265,4870799,Tennessee,215.0,78.0,8.0,1.0,QB,Nico Iamaleava,Tennessee,#ff8200,#58595b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2633.png']"
266,5081397,Tennessee,201.0,71.0,6.0,3.0,RB,Dylan Sampson,Tennessee,#ff8200,#58595b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2633.png']"
267,4432775,Tennessee,214.0,77.0,1.0,4.0,WR,Dont'e Thornton Jr.,Tennessee,#ff8200,#58595b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2633.png']"
268,5089453,Tennessee,256.0,77.0,87.0,4.0,TE,Miles Kitselman,Tennessee,#ff8200,#58595b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2633.png']"
269,5150450,Tennessee,200.0,72.0,90.0,1.0,PK,Max Gilbert,Tennessee,#ff8200,#58595b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2633.png']"
270,4920227,South Alabama,220.0,72.0,7.0,1.0,QB,Gio Lopez,South Alabama,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']"
271,4430992,South Alabama,203.0,70.0,3.0,3.0,RB,Kentrel Bullock,South Alabama,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']"
272,4892576,South Alabama,175.0,68.0,2.0,4.0,WR,Jamaal Pritchett,South Alabama,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']"
273,4690170,South Alabama,256.0,74.0,8.0,4.0,TE,DJ Thomas-Jones,South Alabama,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']"
274,4710727,South Alabama,219.0,74.0,99.0,3.0,PK,Laith Marjan,South Alabama,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']"
275,4432722,Rutgers,213.0,75.0,16.0,4.0,QB,Athan Kaliakmanis,Rutgers,#d21034,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/164.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/164.png']"
276,4608686,Rutgers,209.0,69.0,5.0,4.0,RB,Kyle Monangai,Rutgers,#d21034,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/164.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/164.png']"
277,4775266,Rutgers,184.0,71.0,-1.0,4.0,WR,Dymere Miller,Rutgers,#d21034,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/164.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/164.png']"
278,4746099,Rutgers,246.0,75.0,12.0,3.0,TE,Kenny Fletcher,Rutgers,#d21034,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/164.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/164.png']"
279,4912160,Rutgers,180.0,69.0,44.0,3.0,PK,Jai Patel,Rutgers,#d21034,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/164.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/164.png']"
280,4430590,Auburn,203.0,74.0,1.0,4.0,QB,Payton Thorne,Auburn,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']"
281,4710341,Auburn,209.0,70.0,27.0,4.0,RB,Jarquez Hunter,Auburn,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']"
282,4430870,Auburn,182.0,73.0,5.0,4.0,WR,KeAndre Lambert-Smith,Auburn,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']"
283,4605858,Auburn,252.0,76.0,13.0,4.0,TE,Rivaldo Fairweather,Auburn,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']"
284,5192416,Auburn,191.0,72.0,33.0,1.0,PK,Towns McGough,Auburn,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']"
285,5079572,Nebraska,230.0,75.0,15.0,1.0,QB,Dylan Raiola,Nebraska,#d00000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/158.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png']"
286,4832955,Nebraska,200.0,71.0,21.0,2.0,RB,Emmett Johnson,Nebraska,#d00000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/158.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png']"
287,5083370,Nebraska,170.0,72.0,17.0,1.0,WR,Jacory Barney Jr.,Nebraska,#d00000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/158.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png']"
288,4590292,Nebraska,255.0,78.0,24.0,3.0,TE,Thomas Fidone II,Nebraska,#d00000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/158.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png']"
289,5227017,Nebraska,180.0,72.0,90.0,1.0,PK,John Hohl,Nebraska,#d00000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/158.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png']"
290,4597679,Illinois,200.0,74.0,9.0,3.0,QB,Luke Altmyer,Illinois,#ff5f05,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/356.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png']"
291,4682640,Illinois,235.0,73.0,6.0,3.0,RB,Josh McCray,Illinois,#ff5f05,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/356.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png']"
292,4600981,Illinois,200.0,75.0,13.0,4.0,WR,Pat Bryant,Illinois,#ff5f05,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/356.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png']"
293,4683308,Illinois,265.0,76.0,85.0,3.0,TE,Tanner Arkin,Illinois,#ff5f05,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/356.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png']"
294,4887280,Illinois,230.0,75.0,98.0,3.0,PK,Fabrizio Pinton,Illinois,#ff5f05,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/356.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png']"
295,4430431,Indiana,222.0,77.0,9.0,4.0,QB,Kurtis Rourke,Indiana,#990000,#edebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/84.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png']"
296,4429618,Indiana,211.0,69.0,6.0,4.0,RB,Justice Ellison,Indiana,#990000,#edebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/84.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png']"
297,5088338,Indiana,209.0,74.0,13.0,3.0,WR,Elijah Sarratt,Indiana,#990000,#edebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/84.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png']"
298,4877824,Indiana,254.0,76.0,44.0,4.0,TE,Zach Horton,Indiana,#990000,#edebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/84.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png']"
299,5078315,Indiana,193.0,71.0,39.0,1.0,PK,Nicolas Radicic,Indiana,#990000,#edebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/84.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png']"
300,4427243,Miami (OH),210.0,72.0,5.0,4.0,QB,Brett Gabbert,Miami (OH),#a4000c,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/193.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png']"
301,4576183,Miami (OH),170.0,69.0,8.0,4.0,RB,Kevin Davis,Miami (OH),#a4000c,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/193.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png']"
302,4831976,Miami (OH),194.0,72.0,11.0,2.0,WR,Javon Tracy,Miami (OH),#a4000c,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/193.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png']"
303,4426952,Miami (OH),251.0,77.0,89.0,4.0,TE,Jack Coldiron,Miami (OH),#a4000c,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/193.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png']"
304,4701312,Miami (OH),211.0,75.0,35.0,4.0,PK,Alec Bevelhimer,Miami (OH),#a4000c,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/193.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png']"
305,4596472,Kansas,220.0,72.0,6.0,3.0,QB,Jalon Daniels,Kansas,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']"
306,4682652,Kansas,215.0,71.0,4.0,4.0,RB,Devin Neal,Kansas,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']"
307,4433830,Kansas,195.0,72.0,11.0,4.0,WR,Luke Grimm,Kansas,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']"
308,4686382,Kansas,255.0,72.0,47.0,4.0,TE,Jared Casey,Kansas,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']"
309,4686381,Kansas,195.0,73.0,40.0,4.0,PK,Tabor Allen,Kansas,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']"
310,4573398,Minnesota,225.0,74.0,16.0,4.0,QB,Max Brosmer,Minnesota,#5e0a2f,#fab41c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/135.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png']"
311,4920901,Minnesota,215.0,72.0,1.0,2.0,RB,Darius Taylor,Minnesota,#5e0a2f,#fab41c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/135.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png']"
312,4430875,Minnesota,195.0,72.0,9.0,4.0,WR,Daniel Jackson,Minnesota,#5e0a2f,#fab41c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/135.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png']"
313,4588298,Minnesota,255.0,77.0,86.0,3.0,TE,Jameson Geers,Minnesota,#5e0a2f,#fab41c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/135.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png']"
314,4577796,Minnesota,235.0,76.0,99.0,4.0,PK,Dragan Kesich,Minnesota,#5e0a2f,#fab41c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/135.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png']"
315,4685497,Duke,230.0,77.0,6.0,2.0,QB,Maalik Murphy,Duke,#013088,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/150.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/150.png']"
316,5084179,Duke,210.0,72.0,17.0,4.0,RB,Star Thomas,Duke,#013088,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/150.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/150.png']"
317,4594444,Duke,195.0,72.0,8.0,4.0,WR,Jordan Moore,Duke,#013088,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/150.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/150.png']"
318,4429470,Duke,235.0,76.0,81.0,4.0,TE,Nicky Dalmolin,Duke,#013088,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/150.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/150.png']"
319,5092976,Duke,190.0,75.0,29.0,3.0,PK,Todd Pelino,Duke,#013088,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/150.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/150.png']"
320,4916436,Rice,190.0,72.0,13.0,3.0,QB,E.J. Warner,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']"
321,5082269,Rice,205.0,72.0,-1.0,4.0,RB,Dean Connors,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']"
322,4433909,Rice,215.0,76.0,8.0,4.0,WR,Matt Sykes,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']"
323,4428035,Rice,239.0,76.0,7.0,4.0,TE,Elijah Mojarro,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']"
324,4429860,Rice,225.0,74.0,15.0,4.0,PK,Tim Horn,Rice,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']"
325,4426499,Wake Forest,221.0,73.0,9.0,4.0,QB,Hank Bachmeier,Wake Forest,#9E7E38,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/154.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/154.png']"
326,4832846,Wake Forest,200.0,69.0,1.0,3.0,RB,Demond Claiborne,Wake Forest,#9E7E38,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/154.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/154.png']"
327,4567044,Wake Forest,180.0,70.0,2.0,4.0,WR,Taylor Morin,Wake Forest,#9E7E38,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/154.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/154.png']"
328,4917270,Wake Forest,239.0,78.0,89.0,2.0,TE,Harry Lodge,Wake Forest,#9E7E38,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/154.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/154.png']"
329,4643646,Wake Forest,193.0,71.0,99.0,3.0,PK,Matthew Dennis,Wake Forest,#9E7E38,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/154.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/154.png']"
