,id,name,year,jersey,position,height,bat,throw,color,alt_color,logos,team
954,8899069,Juan Cruz,3,33,1B,77,RIGHT,RIGHT,#e9a900,#0a0a0a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2011.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2011.png']",Alabama State
955,9115076,Fabian Santana,1,28,C,70,RIGHT,RIGHT,#e9a900,#0a0a0a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2011.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2011.png']",Alabama State
956,8890386,Kyler McIntosh,4,3,UT,73,RIGHT,RIGHT,#e9a900,#0a0a0a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2011.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2011.png']",Alabama State
957,9115074,Caleb Sanders,3,19,None Listed,61,LEFT,LEFT,#e9a900,#0a0a0a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2011.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2011.png']",Alabama State
958,9088107,Trent Hillen,3,8,P,76,RIGHT,RIGHT,#492F91,#ed6118,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2466.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2466.png']",Northwestern State
959,8878521,Austin Anderson,2,18,UT,73,RIGHT,RIGHT,#492F91,#ed6118,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2466.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2466.png']",Northwestern State
960,8895166,Sam Stephenson,4,19,INF,69,RIGHT,RIGHT,#492F91,#ed6118,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2466.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2466.png']",Northwestern State
961,8893269,Balin Valentine,4,9,OF,70,RIGHT,RIGHT,#492F91,#ed6118,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2466.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2466.png']",Northwestern State
962,8901440,JD DiPrima,3,16,C,70,BOTH,RIGHT,#492F91,#ed6118,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2466.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2466.png']",Northwestern State
963,8878397,Rocco Gump,4,6,3B,75,LEFT,RIGHT,#492F91,#ed6118,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2466.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2466.png']",Northwestern State
964,9088117,Cooper McEnroe,1,34,2B,73,RIGHT,RIGHT,#492F91,#ed6118,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2466.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2466.png']",Northwestern State
965,9095587,Nathen Nino,1,5,P,73,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Pacific
966,9298000,DJ Scott,4,10,OF,74,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Pacific
967,9095564,Kemet Brown,4,0,INF,69,BOTH,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Pacific
968,8881229,Andrew Sloan,3,23,C,71,None Listed,None Listed,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Pacific
969,8875474,Rylan Evans,3,3,3B,71,None Listed,None Listed,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Pacific
970,8891194,Jakob Guardado,4,25,UT,73,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Pacific
971,9095581,Robert Orr,2,4,SS,75,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Pacific
972,9095664,JT Waldon,3,34,1B,76,LEFT,LEFT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Pacific
973,8883952,Riley McCarthy,4,7,C,73,None Listed,None Listed,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Portland
974,8892110,Kaden Segel,4,27,P,72,None Listed,None Listed,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Portland
975,8890538,Brady Bean,3,22,INF,70,None Listed,None Listed,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Portland
976,9218820,Cody Nitowitz,1,2,OF,71,BOTH,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Portland
977,8890093,Curtis Hebert,3,19,UT,74,None Listed,None Listed,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Portland
978,9298935,Doyle Kane,3,25,1B,74,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Portland
979,8881071,Robert Fernandez,4,53,P,72,RIGHT,RIGHT,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",Rice
980,8878564,Landon West,2,28,C,75,RIGHT,RIGHT,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",Rice
981,9105123,Cole Green,1,40,INF,72,RIGHT,RIGHT,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",Rice
982,9105035,Blaine Brown,1,4,UT,75,LEFT,LEFT,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",Rice
983,8902378,Jacob Devenny,3,24,OF,71,LEFT,RIGHT,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",Rice
984,9280170,Jacob Pannell,3,17,P,73,RIGHT,RIGHT,#a7a9ac,#8e959a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2110.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2110.png']",Central Arkansas
985,8884525,Casey Shipley,4,34,C,75,RIGHT,RIGHT,#a7a9ac,#8e959a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2110.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2110.png']",Central Arkansas
986,9280165,Owen Tracy,3,12,OF,64,RIGHT,RIGHT,#a7a9ac,#8e959a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2110.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2110.png']",Central Arkansas
987,9280181,Nathan Negre,1,32,INF,71,RIGHT,RIGHT,#a7a9ac,#8e959a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2110.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2110.png']",Central Arkansas
988,8883983,Crew McChesney,2,3,OF,72,LEFT,RIGHT,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",BYU
989,9115992,Ridge Erickson,1,45,C,71,RIGHT,RIGHT,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",BYU
990,9115938,Ryder Robinson,2,8,INF,74,BOTH,RIGHT,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",BYU
991,9115983,Garrison Sumner,3,37,P,75,RIGHT,RIGHT,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",BYU
992,9115940,Easton Bryant,3,12,1B,76,LEFT,RIGHT,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",BYU
993,9115948,Coen Goeas,1,19,UT,72,RIGHT,RIGHT,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",BYU
994,8885140,Nikhil Beasley,1,13,C,76,RIGHT,RIGHT,#00573C,#cdb97d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/16.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/16.png']",Sacramento State
995,8884429,Tyler Stewart,4,25,P,73,RIGHT,RIGHT,#00573C,#cdb97d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/16.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/16.png']",Sacramento State
996,8885936,Tyler White,4,11,OF,73,RIGHT,RIGHT,#00573C,#cdb97d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/16.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/16.png']",Sacramento State
997,9107143,Jakob Poturnak,2,15,INF,73,RIGHT,RIGHT,#00573C,#cdb97d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/16.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/16.png']",Sacramento State
998,9107133,Troy Osborne,1,10,UT,76,RIGHT,RIGHT,#00573C,#cdb97d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/16.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/16.png']",Sacramento State
999,8885699,Reese Lueck,3,30,P,73,RIGHT,RIGHT,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']",UNLV
1000,9095963,Dean Toigo,4,17,OF,75,LEFT,RIGHT,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']",UNLV
1001,9300440,Mikey Cruz Jr.,3,20,1B,0,None Listed,None Listed,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']",UNLV
1002,8891645,Chase Ditmar,2,7,3B,73,BOTH,BOTH,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']",UNLV
1003,8886404,Chase Gallegos,3,10,C,73,RIGHT,RIGHT,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']",UNLV
1004,9095992,Cooper Sheff,1,22,INF,76,RIGHT,RIGHT,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']",UNLV
1005,9036029,Daylinh Nguyen-Brown,2,33,P,68,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UNC Asheville
1006,8883133,Corbin Lanowitz,4,6,INF,73,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UNC Asheville
1007,9036033,Blaize Johnson,1,34,UT,71,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UNC Asheville
1008,9036043,Rylen Stockton,1,43,C,70,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UNC Asheville
1009,9035939,Ty Martinez,3,14,OF,72,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UNC Asheville
1010,9036040,Charlie Stogner,1,40,1B,73,LEFT,LEFT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UNC Asheville
1011,8880378,Dre Amaral,4,8,INF,70,RIGHT,RIGHT,#790000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2010.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2010.png']",Alabama A&M
1012,9089620,Bryce Dolce,3,30,P,73,RIGHT,RIGHT,#790000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2010.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2010.png']",Alabama A&M
1013,8878728,Angel Rivera,2,36,C,72,RIGHT,RIGHT,#790000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2010.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2010.png']",Alabama A&M
1014,8900293,Avery Seaton,3,24,1B,72,RIGHT,RIGHT,#790000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2010.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2010.png']",Alabama A&M
1015,8896001,Brandon Edwards,4,13,OF,74,RIGHT,RIGHT,#790000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2010.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2010.png']",Alabama A&M
1016,9089619,Jordan Nolley,1,29,UT,74,RIGHT,RIGHT,#790000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2010.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2010.png']",Alabama A&M
1017,9217690,Rowan Masse,2,24,INF,73,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UMass Lowell
1018,8887729,Alex Luccini,4,17,OF,75,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UMass Lowell
1019,9217676,Kevin Zarnoch Jr.,4,48,P,75,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UMass Lowell
1020,8874624,Jake Fitzgibbons,4,10,C,71,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],UMass Lowell
1021,9113422,Win Scott,4,27,P,74,LEFT,LEFT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],San Jose State
1022,9113296,Alex Fernandes,4,1,OF,71,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],San Jose State
1023,9113414,Zachary Chamizo,4,23,INF,71,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],San Jose State
1024,8888024,Jacob Campagna,1,10,C,72,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],San Jose State
1025,9093758,Garrett Arnold,4,34,C,70,None Listed,None Listed,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",Ball State
1026,9093805,Clay Jacobs,4,16,OF,74,LEFT,RIGHT,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",Ball State
1027,8890092,Blake Bevis,3,9,1B,75,RIGHT,RIGHT,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",Ball State
1028,9093837,Alex Richter,4,3,INF,73,None Listed,None Listed,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",Ball State
1029,8893645,Zach Kwasny,2,10,P,77,RIGHT,RIGHT,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",Ball State
1030,8875991,Nick Husovsky,4,13,UT,73,RIGHT,RIGHT,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",Ball State
1031,9104856,Rian Schwede,4,54,P,74,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],DBU
1032,8900474,Tom Poole,4,24,UT,74,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],DBU
1033,8885661,Grant Jay,3,7,C,72,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],DBU
1034,9104865,Mason Swinney,3,3,INF,72,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],DBU
1035,8877053,Nathan Humphreys,4,8,OF,74,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],DBU
1036,8875815,Alex Alicea,2,0,INF,68,BOTH,RIGHT,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",Louisville
1037,8901192,Matt Klein,3,25,C,74,LEFT,RIGHT,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",Louisville
1038,9218695,Peter Michael,3,29,P,75,RIGHT,RIGHT,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",Louisville
1039,8900877,Lucas Moore,2,53,OF,72,LEFT,RIGHT,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",Louisville
1040,9297220,Tague Davis,1,13,UT,76,LEFT,LEFT,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",Louisville
1041,9297205,Nate Earley,3,26,1B,75,LEFT,LEFT,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",Louisville
1042,8892621,Jeremiah Arnett,2,33,P,76,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Wichita State
1043,8887484,Ryan Callahan,4,15,INF,74,LEFT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Wichita State
1044,9105538,Logan Kreske,4,12,C,74,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Wichita State
1045,8892998,Jaden Gustafson,3,21,OF,75,LEFT,LEFT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Wichita State
1046,8877622,Jordan Rogers,4,18,UT,72,RIGHT,RIGHT,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912],Wichita State
1047,8884332,Michael Barnett,3,55,P,77,RIGHT,RIGHT,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']",UCLA
1048,8892528,Cashel Dugger,2,40,C,74,LEFT,RIGHT,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']",UCLA
1049,8896128,Payton Brennan,3,11,OF,75,LEFT,RIGHT,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']",UCLA
1050,8896919,Roch Cholowsky,2,1,INF,74,RIGHT,RIGHT,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']",UCLA
1051,8875465,Grant Gray,2,6,UT,75,RIGHT,RIGHT,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']",UCLA
1052,8874774,Mulivai Levu,2,39,1B,73,LEFT,RIGHT,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']",UCLA
